key,view,sample,score,hash,file,seed,sunElev,sunAz,massif,coverage,tone,quality,resolutionScale,temporalUpscale,jitter,shadowStep,drawingBuffer,glRenderer,camera
"A1","pilot","0","0.029980","d8d22fb6f74e13cc5f6e165817a7f9fc8258de77357204a8198fe2a01add4352","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A1_pilot.png","64916","15","117","280","0.38","neutral","high","0.75","true","true","20","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-804.29,249.35,889.89]"
"A2","pilot","0","0.245884","19628740a820177a7e3384f91d5c520dbed6db079cd6a8c13e135c2917d06c85","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A2_pilot.png","64916","17.5","117","280","0.38","neutral","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-624.09,188.23,593.96]"
"A3","pilot","0","0.041742","a4f95186e7798d9a762fa4e5a53e47d4d83e37e62616f37dad25f8deada382b9","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A3_pilot.png","64916","14","-118","470","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[1030.63,233.55,-381.29]"
"A1","saved","1","0.031521","eba5107c8b351e2ee5a60cb17a07eb59d5217f755946705a13910b0007cd9b75","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A1_s01.png","64916","15","117","280","0.38","neutral","high","0.75","true","true","20","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-804.29,249.35,889.89]"
"A1","saved","2","0.030241","08c1909052149596309654a286d0849fd693da6376a2c04606e1a19bbcca9c7c","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A1_s02.png","64916","15","117","280","0.38","neutral","high","0.75","true","true","20","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-804.29,249.35,889.89]"
"A1","saved","3","0.028132","d3cfd4671de77736e244947a062d21dd147af3f0bbd2b5cebd34416b896ca785","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A1_s03.png","64916","15","117","280","0.38","neutral","high","0.75","true","true","20","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-804.29,249.35,889.89]"
"A1","wide","1","0.021192","899eed775ecc83f23370f731b53e1ed57c1aa230b320efb44f3a55d107bc9558","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A1_wide.png","64916","15","117","280","0.38","neutral","high","0.75","true","true","20","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-1284.59,592.53,1700.22]"
"A2","saved","1","0.254362","c7473a122a373d6ff1b8f0fcb10e62dc2766e00aff7a2c383d5fdf5bd0bd2ce8","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A2_s01.png","64916","17.5","117","280","0.38","neutral","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-624.09,188.23,593.96]"
"A2","saved","2","0.300827","6dafc9ad7760cbe810f580e9f09acb8aad1aa9c20b4dbe408a183ee2296262ba","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A2_s02.png","64916","17.5","117","280","0.38","neutral","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-624.09,188.23,593.96]"
"A2","saved","3","0.107193","99de5c28adb0f901d6eefdd8e8e1292d1ad9c10e0d9a38213bd80d225454f0f4","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A2_s03.png","64916","17.5","117","280","0.38","neutral","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-624.09,188.23,593.96]"
"A2","wide","1","0.015467","36b753dc45c48ba5572c38b4ee1e7710a3d97b2b9692c6bd19460697e6af2054","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A2_wide.png","64916","17.5","117","280","0.38","neutral","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-1372.42,571.87,1155.86]"
"A3","saved","1","0.041753","c158a3da9ed499b4df7fcdcb7ff7cef8454745f18443ccda3cc89fbb1dc9fc8f","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A3_s01.png","64916","14","-118","470","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[1030.63,233.55,-381.29]"
"A3","saved","2","0.042314","4ce80d9ff1b31f13ab80cf21fb782ad7bf47c90c23c4c1e2f8d260f1fef2bd0a","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A3_s02.png","64916","14","-118","470","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[1030.63,233.55,-381.29]"
"A3","saved","3","0.040670","2136bf09133ac26dd130af52584259521d370a41fcc78b8ab3833210dbaaf31e","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A3_s03.png","64916","14","-118","470","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[1030.63,233.55,-381.29]"
"A3","wide","1","0.045420","910225cff6d4b0a22f6b8f8d12118f3c2bc20a70edd3e70ccef09487b46b768a","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A3_wide.png","64916","14","-118","470","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[1961.49,599.15,-502.98]"
"A4","saved","1","0.028181","f88383e63a1a0b822e7bdfb57528708f5f7574850b298a7c224096317d93bfd2","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A4_s01.png","64916","14","-118","470","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[980.57,434.36,-632.78]"
"A4","saved","2","0.028277","a2f9f7dce21a47e5bbb25e19f5f3997bc4c176063152d9ce32edfd6f35a28b69","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A4_s02.png","64916","14","-118","470","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[980.57,434.36,-632.78]"
"A4","saved","3","0.028147","6ffa82cbf3afe669d203808b0d3a701865591b17fd38bb4a3284acbc50587ddd","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A4_s03.png","64916","14","-118","470","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[980.57,434.36,-632.78]"
"A4","wide","1","0.036197","dc8a2a85b4ec0bc6d8c83f22868bc9f81816f2eff1354dd8139bb93d65305c9f","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A4_wide.png","64916","14","-118","470","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[1782.15,1043.72,-961.96]"
"A5","saved","1","0.043568","7c718799fd3dc5332e92da4c4c7449e070f9874435d30da855929428dfdea013","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A5_s01.png","64916","9.5","-118","470","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-685.88,408.77,1084.27]"
"A5","saved","2","0.047346","70c86e1a3777ed824234640f2b490cfaad34828e968e7179932fd040a96c5075","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A5_s02.png","64916","9.5","-118","470","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-685.88,408.77,1084.27]"
"A5","saved","3","0.044035","2aba04ca38416275b044bd5c37e2f4637c8319445061d311e41f89b87e3617c8","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A5_s03.png","64916","9.5","-118","470","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-685.88,408.77,1084.27]"
"A5","wide","1","0.038881","c2f32b265e417b1d9444eb1fafab03c2d3bd0fdac660d43a095b9d362fb8bf7e","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A5_wide.png","64916","9.5","-118","470","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-1013.88,907.56,1931.14]"
"A6","saved","1","0.041411","fcc73e69b810101f7d3157b1fd1dd6d6947f27899013bb4e8e827e7cbae79808","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A6_s01.png","64916","12","117","280","0.35","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[310.41,348.26,1093.71]"
"A6","saved","2","0.038554","ec7218e1cf441d95e48cfbe6f323d9661b289b85f20f4cbb2d366a8284650f16","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A6_s02.png","64916","12","117","280","0.35","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[310.41,348.26,1093.71]"
"A6","saved","3","0.038764","3c71a1a2911cd34af6547d676d096b8d6712326da9c6420091dfba2b17a5f8f1","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A6_s03.png","64916","12","117","280","0.35","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[310.41,348.26,1093.71]"
"A6","wide","1","0.049053","0e4c13e75ed36aa85fb96cffda7d9fa64e1d2e900c395e77b4af8a9db4466381","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A6_wide.png","64916","12","117","280","0.35","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[638.56,715.52,1972.99]"
"A7","saved","1","0.042130","cbdd5679a907256334eef38ea551e973c8db7e52a3ef2c2213af175ef2a88b06","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A7_s01.png","34479","9.5","-133","360","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-878.83,176.17,-480.09]"
"A7","saved","2","0.030415","55483fd5cf2104df2c0eb6802ce2c04dde583e30dc651f0e7f9c374ca0b8afbf","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A7_s02.png","34479","9.5","-133","360","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-878.83,176.17,-480.09]"
"A7","saved","3","0.030547","0c7a95d84ca10a9bb94775f243e71bbc615d5bb692e073a452e73d2fc040d765","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A7_s03.png","34479","9.5","-133","360","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-878.83,176.17,-480.09]"
"A7","wide","1","0.039025","68df7c100afec710357cf40514b29d39b4c7b29d94d79aaa7e7463859dc958ac","/tmp/clouds-preset-contact-metal-20260529-051122/raw/A7_wide.png","34479","9.5","-133","360","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[-1732.61,581.84,-853.03]"
"B1","saved","1","0.030685","3405483e20b1832f5f2e0f5f0382f59cae74266f5289481100e18d893a1e79a3","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B1_s01.png","40625","38.702030171452705","174.93692260347592","200","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[179.49,229.6,565.97]"
"B1","saved","2","0.031201","d5d628150bfc900f18e911e4c051539f3f1fe337c702d75a82eb0798b7a29274","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B1_s02.png","40625","38.702030171452705","174.93692260347592","200","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[179.49,229.6,565.97]"
"B1","saved","3","0.030742","ea8e80d69274d69f1cdec5f3b9d66d8b686e705c59b6fc4465faf89487670560","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B1_s03.png","40625","38.702030171452705","174.93692260347592","200","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[179.49,229.6,565.97]"
"B1","wide","1","0.030886","0c52fe26e56d0286916f625634538e63843b450debd96fe1da466a85d21ba02e","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B1_wide.png","40625","38.702030171452705","174.93692260347592","200","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[223.71,673.66,1488.11]"
"B2","saved","1","0.066867","c193645b64b2b75c3c9cb1b6b5d4a66060b6c73ceb36de03c6429e7514ff22dc","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B2_s01.png","14074","10.133404620809934","-159.589483794465","97.66824773411881","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[1796,205.78,1693.52]"
"B2","saved","2","0.065856","0cc4af9789f0ce9cdd6a0fb4f29612b2227d56baaf10e0af07a082b517d212c5","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B2_s02.png","14074","10.133404620809934","-159.589483794465","97.66824773411881","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[1796,205.78,1693.52]"
"B2","saved","3","0.058127","8f6216148f3406dc7b75c226acb36f3ba9dfa31b44a13908856df64f3ffce4dd","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B2_s03.png","14074","10.133404620809934","-159.589483794465","97.66824773411881","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[1796,205.78,1693.52]"
"B2","wide","1","0.049048","c38cf9122b72e94aed013c54539c8da1a34759abfadd61469abd258aa2e5a6d1","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B2_wide.png","14074","10.133404620809934","-159.589483794465","97.66824773411881","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[2541.29,417.15,2282.56]"
"B3","saved","1","0.035045","3c5580c0f9fbb6edd43b75f17b7480a57c0612d5a1a2471daa05b6745a6f3191","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B3_s01.png","14074","47.5","-63","97.66824773411881","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[889.23,488.88,-39.9]"
"B3","saved","2","0.040357","6e2981b92e3e8c6ba584c0ec1d5103c889a2fcf552dc229859474a856c4a897e","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B3_s02.png","14074","47.5","-63","97.66824773411881","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[889.23,488.88,-39.9]"
"B3","saved","3","0.032039","bd240477e1012583db761e1854a9450ce0445c51afc5dc3aaa8a29f0bdebca3e","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B3_s03.png","14074","47.5","-63","97.66824773411881","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[889.23,488.88,-39.9]"
"B3","wide","1","0.058355","75f8e8d166bd3c1af8300eded441ed50f341c995d8803c6dd0315adfd2c43ba5","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B3_wide.png","14074","47.5","-63","97.66824773411881","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[1591.53,1346.61,-90.67]"
"B4","saved","1","0.039362","c4ea9f69e5be21d3b85e5ceff9ebc57c086782084caae5dfc0b4600216893d07","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B4_s01.png","14074","10.133404620809934","-159.589483794465","97.66824773411881","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[855.75,217.05,259.5]"
"B4","saved","2","0.040725","f86e7f792e5be157452ad9e2f11b937b84b48c9d7e985f168078a0df1c5311a7","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B4_s02.png","14074","10.133404620809934","-159.589483794465","97.66824773411881","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[855.75,217.05,259.5]"
"B4","saved","3","0.038872","0d748b3de6a18933c93e68bc5d8bc313a89365f6d5775eca7a9e08c841854bfc","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B4_s03.png","14074","10.133404620809934","-159.589483794465","97.66824773411881","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[855.75,217.05,259.5]"
"B4","wide","1","0.040096","08cccbf38afac2c7ecdbd5f92155666581aaff91533edbcdf26aab0bd5772dd6","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B4_wide.png","14074","10.133404620809934","-159.589483794465","97.66824773411881","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[1600.59,758.99,753.54]"
"B5","saved","1","0.039538","8c5a674f0589a391e6f3ba86d340ef791222cf7322f824dc312b76044f090a20","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B5_s01.png","40625","9","174.93692260347592","200","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[179.19,277.45,762.64]"
"B5","saved","2","0.046933","bfdf08ac923ab6e53e223893d3310e7e146fc6bc286dc3cc2e03be88dfd00b6e","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B5_s02.png","40625","9","174.93692260347592","200","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[179.19,277.45,762.64]"
"B5","saved","3","0.042226","11035b16743f215d607e867017d3c0b183dcc3dcf8c53db5ea6d1389d5a8b8c0","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B5_s03.png","40625","9","174.93692260347592","200","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[179.19,277.45,762.64]"
"B5","wide","1","0.035054","31d5c9e69e7c1168c30f12fb93fc51b52b81bd9bf098a6076cfce350d34a6c6f","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B5_wide.png","40625","9","174.93692260347592","200","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[357.88,696.45,1674.21]"
"B6","saved","1","0.057755","44933e574c397b56af00c5c9ae1a5e053e183e7820e2bbc55e27c369ca0d2a8a","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B6_s01.png","14074","10.133404620809934","-159.589483794465","230","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[669.71,437.17,154.87]"
"B6","saved","2","0.063703","45b83723b43f94aa46182f2490d3f00959934698ed9f09c106806ec5923e4a43","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B6_s02.png","14074","10.133404620809934","-159.589483794465","230","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[669.71,437.17,154.87]"
"B6","saved","3","0.059015","b1072b274cc7a5baa3f39a46dab6c1d6606442657a71d4e09266f198e90fbd3f","/tmp/clouds-preset-contact-metal-20260529-051122/raw/B6_s03.png","14074","10.133404620809934","-159.589483794465","230","0.4","aces","high","0.75","true","false","100","[3200,1800]","ANGLE (Apple, ANGLE Metal Renderer: Apple M1 Pro, Unspecified Version)","[669.71,437.17,154.87]"
